author_id,review_text,is_recommended,sentiment,sentiment_score
1121731337,"I cannot live without this amazing little bottle of skin perfection. I originally bought it because I was having a cystic acne episode but this stuff changed my life! It has completely transformed my skin in the best way possible. Not only did it clear up my acne, but it also got rid of old acne discoloration, reduced fine lines and wrinkles and gave me the glowing complexion I have always dreamed of. I swear that everything I buy from PTR is amazing!! I use many of his products and all of them are life-changing. Please do not ever do away with this product!!!",0,positive,1.0
8873829527,"I got the smallest bottle of this in one of my ipsy bags. I love this Oil! It’s very thick feeling & not runny and super greasy feeling, which I love! I wash my face, & do the rest of my cleansing routine, then Serum & moisturize.. at the very end I put this oil on top as my last step to lock in all of the moisture :) love it! This tiny little bottle will last me a long time, the formula seems very concentrated which is awesome.",0,positive,0.99
8191946503,"Pros: gentle, lightweight; Cons: if you wear heavy makeup, using this might not be enough. I tried to remove my eye makeup with this cleansing oil, but it burns my eyes. Normally I can use almost any cleansing oil around my eyes without any problem. I love this brand and have some of the favourites, such as that Omega rich facial cream. This one though, I had to return it sadly.",0,negative,0.85
7683189535,"Being a fan of the original argan oil (the one that came in a tube), I really had high hopes for my jar of whipped argan oil face butter. But something strange was happening after I applied it on my face. After a few seconds of rubbing it on, it would flake off; the “flakes“ looked a lot like eraser flakes after you’ve erased something on paper. I thought it was the combination of the serum I was using before I put on the face butter, but after a week of trying it on with just a clean face and nothing else (no primer or serums or anything beforehand), the butter still flaked. So I just tossed it. Super disappointed and don’t think I will buy this again.",0,negative,0.92
5025611007,"It’s light and goes on smoothly, but it leaves an oily sheen, and didn’t help my fine lines or puffiness at all. For $30 it is definitely overpriced for basically a tiny moisturizer. I will not be repurchasing it.",0,negative,0.98
927500876,"I am not one to throw around 5 stars. But I got the trial set on a whim just wanting try something new. Not too sure about the cleanser, it seems very average to me--maybe I’m wrong I’ll keep using. But this moisturizer is the diamond of this collection. Usually gel moisturizers like this pill when I apply makeup and don’t actually absorb the skin, just laying on the top layer (i.e. The pilling issue) but this one is interesting, it absorbs and dries to a satin finish, not too greasy or heavy but definitely not dry matte. I started using it at night initially because I was out of a night time moisturizer but then I noticed how amazing my skin looked when I woke up and realized it’s not a super heavy duty cream and might dry down nicely for makeup application, and I was so right. Ladies if you’re dry or combo, try this out during the day, my makeup never applied so evenly. Also this leaves your skin feeling soft and smooth, definitely will repurchase once the trial size is all gone.",0,positive,0.85
2117811667,"I am typing this after I’ve spent the whole day in years and spent $780 at my derms ofc. Have pretty good skin, a little acne prone but that was under control, hadn’t had a bad breakout in about 3.5 years. That’s probably when I decided, hey, why not give this a try... oh boy. Started breaking out almost immediately. Thought I was perhaps going though a purging phase and decided to give it 6-8 weeks. Well, two months later and I have the worst skin I’ve had in my life. I’m considering going on accutane. Have completely ruined my skin, and I’m mad at myself for wanting to believe and not realizing sooner how much damage I was doing. Hope it’s not too late to repair it.",0,negative,0.98
6016805620,I got this in a 1oz sample when este Lauder had their free gift bag special. I have never used a soap that made my face feel so smooth and clean as this product does and my face looked so much brighter and clearer! I had to see if sephora carried because I love their samples and deals. I also loved that this soap lasts a long time. A little goes a long way. My 1oz sample has lasted almost a month even though I used it twice a day.,0,positive,0.99
7685295038,"I love this product, I went in for a makeover and the Sephora rep used this product on me because I had a pimple and when she was done you couldn’t even see the pimple. Luv it!",0,positive,0.99
10881052090,I don’t know how anyone enjoys this mask...it does not absorb into the skin at all. It’s says just to “pat it in with a warm cloth if necessary - no need to wash it off!”. If you do that it just pills up on your skin.,0,negative,0.98
6042745089,"i actually paid full price for this and didnt get given it for free for a review (which is why theres so many positive reviews). this was the biggest waste of 25.00. its not worth it at all. i have tried just about every lipgloss. i love a good thick high shine gloss. the packaging is pretty, but the product is terrible. its glossy which i like but its more on the oily thinner side which i dont mind but the problem is it leaves a ton of white goopy residue inside the lips which is super noticable when you talk. please do not buy this product and get the refy lipgloss instead (super high shine and not goopy). i usually love kosas but this was just terrible. i wouldnt even pay $10 for this.",0,unknown,0.0
5073769675,"I have oily combination and acne prone skin, and this product worked miracles on me. I’m 21 years old and have been suffering from acne and acne scars since puberty hit. My pores look smaller, my scars have faded and I have not had a breakout since I used this product (2months). Would recommend! But be sure to try out a sample first!!",0,positive,0.98
1517341087,I’ve used a bunch of the Tan Luxe products but unfortunately this one made me break out bad on my backside. Once the breakouts were all gone I tried it again and broke out. I didn’t want to believe it was this tanner so I tried it again and broke out again...so far only product from Tan Luxe to make me break out. It sucks.,0,negative,0.98
1601603541,I bought this because of an Instagram ad! I like the ingredient story but it wasn’t a standout when I applied. I didn’t notice any changes. This is a somewhat heavy cream - not really whipped like I’d have hoped.,0,negative,0.85
1845605908,"I have been using this product for years and seen wonderful results, significantly lessened dark circles and gave an overall brighter more awake look to my eyes, however......about 6 months ago i discovered that i am allergic to milk protein, and have cut all milk products out of my diet. Now, the last few months ive noticed i get very red itchy eyes when i use the product, it finally dawned on me to check the ingredients and it contains both milk and whey protein. Since there is no other dairy products in my system anymore, now any little bit is extremely noticeable! Moral to my story - if you gave milk allergies, stay away from this product! If you don’t, then buy it, it’s amazing!",0,negative,0.85
7882025869,I’m only giving it 4 stars because I have only used the sample I received in the Hydration Pack. I loved this - I don’t recall a lingering or odd smell. I got about 4 uses out of my sample and noticed immediate results. Can’t say I’m going to spend this kind of money to actually own it though :(,0,positive,0.85
8134930982,"I love this product, my favorite face cleanser ever!!!",0,positive,1.0
6668203896,"I bought the $22 sample size because I didn’t want to spend $78 to test the product. Omg! Let me tell you, my skin was immediately smoother, softer, and had a beautiful glow after just one use. It may be pricey, but a little goes a long way. I’ve used this 5 times already and barely made a dent in my 0.5 oz tube. I highly recommend this. I also follow up with the PTR laser resurfacing serum, then the PTR spf face lotion. It has made an amazing difference. I used to think all face products were the same, but I truly believe that if you want amazing results, you need to spend a bit of money. You cannot put a price on beautiful skin. ",0,positive,0.98
1464201366,I used the entire bottle and did not see any results. I applied it every morning on lids and undereye before eye cream and my eyes look the exact same. Maybe its good for prevention but not correction.,0,negative,0.85
24006282561,Cute packaging but the honey whip had no seal and was basically empty,0,negative,0.85
974581685,"I don’t know if I actually have Rosacea, but I had definite areas (cheekbones, the eye area) that were redder than the rest of my face. This cream actually has made the redness nearly disappear.",0,positive,0.98
2426284914,The smell is amazing but I don’t feel like the product is worth the hype or price. I appreciate that its a clean product and the smell but I don’t love the heavy smell around my eyes and being as sensitive as I am I didn’t find the results worth it.,0,neutral,0.65
5379414542,"Up until about 2 years ago, I didn’t moisturize my skin because I didn’t realize how much it would help. I just thought my skin was how it was and moisturizers always made me break out. I’ve tried one of the Sephora brand moisturizers (my skin really hated that), I tried the Organics line for sensitive skin (that also broke me out and leaves my skin feeling oily the entire day).I tried this product with my points on a whim last month, and I am so so so pleased! It is amazing. I use it every night after I wash my face and every morning after I wash my face. It smells great, it feels so smooth going over my skin and I rub it down my neck a little ways too.For me personally, it absorbs very quickly. I am able to immediately start putting on makeup for the day. After I wake up in the morning my skin doesn’t feel oily and it’s so soft from being soaked up all night.I didn’t notice my skin breaking out after I started using this at all. I’m not saying it cleared my skin either, but perhaps the fact I found a moisturizer that worked and actually used it every day has helped since I have had no notable brake outs.Love, Love, Love. I cannot say enough great things about this. I’m planning to buy the larger size soon!",0,positive,0.98
1438163165,"I’ve been using the Clinique 3-step acne solutions system for 3 years. Of all the treatments I’ve tried since I was a teenager, this has worked the best. Before Clinique, I found that leaving on products with benzoyl peroxide as the active ingredient throughout the day made my skin less shiny, but they could be drying, and it felt dumb to buy and use two products (acne treatment and moisturizer) to put all over my face. This combines the two--you don’t want to put it on sensitive skin, like around your eyes, but for someone with oily skin, it does moisturize enough that you don’t need an additional product. The results aren’t magic--I still use 3 oil blotting sheets mid-day, and my pores could be smaller, but using the full system everyday, I don’t have bad breakouts. I think that’s the best someone with poor skin could hope for.",0,positive,0.98
1235563900,"I reviewed this a couple months ago; I praised it then & I will praise it now. I bought this in February when I was at wit’s end about my adult acne, the bane of my existence. Well, it turns out 3 months later & this product is just as amazing. It was not a fluke. I use this every night. I use it sometimes in the day, but mainly I use the spf 40 Josie Maran product. I also use the argan oil stick as a spot treatment. Nothing has ever worked for my skin the way this does. It makes me glow. I went to the dermatologist for some back issues & of course they were like... use this cream on your face. It made me break out worse. I didnt think I even needed anything for my face; I am sure he wanted my money. Regardless, the argan oil re-brought my face back to life. It is the best product I have ever used.",0,positive,1.0
1627740077,"It’s difficult for me to believe that so many reviewers disliked this product because of the applicator. It was the applicator that convinced me to make this purchase!Here’s how I apply this serum:1. If you ’swirl’ the applicator as you’re withdrawing it from the bottle, it will remove most of the product off the applicator so you don’t end up drowning your eyes in serum.2. Using the tip of the applicator, gently massage the skin under your eyes in tiny circles, starting from the inner corners to the outer.3. Gently pat the remainder of the serum into the skin. I also end up applying some to my eye lids and lash area.I do this every morning and night. The applicator tip is ALWAYS cold and thus reduces my under eye puffiness greatly (which is a miracle after night shifts). The serum itself is nice and light, and absorbs very quickly. I found that with this product, my under eye puffiness was gone and the skin under and around my eyes was smoother, brighter and healthier looking. Oddly enough, I even noticed my lashes looked longer and stronger after using this for a few months, weird.While this product didn’t diminish my dark circles entirely (I’ve given up on that hope), it does moisturize amazingly and is a great prophylatic measure against wrinkles and anti-aging. I would definitely repurchase when I’m out of this product and recommend it to anyone who wanted a great under eye serum.",0,positive,0.98
5182718480,"I wanted to love this so bad because it felt so good to wash my face with this product￼. Unfortunately, after about a week of use, I started to get little bumps along my jaw.",0,negative,0.85
946280446,"Trying thus for free in exchange for my honest review.I’m sticking with medicated chapstick for my “overnight mask“. This stuff was just ok. Thin, smooth, slight noxema smell to it (very faint clean menthol) but absolutely nothing to write home about. I didn’t feel overly supple the next morning and didn’t have any other long lasting effects the next day.",0,negative,0.85
2245074898,I will say I love how it leaves my skin and eyes feeling hydrated and refreshed but as far as removing my eye makeup it’s def a struggle. I feel I’m having to really work at it and really rub hard when the label says no rubbing or tugging :/ I have used other products before that works much better unfortunately,0,negative,0.85
5115992510,"It broke me out drastically, gave me tiny little white bumps all over my face. I really wanted to like it but it just didn’t work for me.",0,negative,0.98
1037389393,"I was so excited for this product based on the reviews I read here. However, it did absolutely nothing for me. I’ve tried it several times now and unfortunately it did nothing for me. Do I have a defect? Doesn’t seem consistent with all of the other reviews...",0,negative,0.92
1765450907,"I purchased this as I felt I needed to get in gear on adding some anti-aging steps to my routine. and I love it. I did not experience the break-outs some do at the start but it makes sense for your face to get used to something. I feel like my skin looks plump and smooth with regular use. And one little pump does my entire face. It’s expensive but I have no complaints about my face thus far. The one thing I have noticed is some discoloration to my pillow. I put this one well before bedtime now in hopes that it will be absorbed and not stain my pillows any further. Otherwise, great product, love it!",0,positive,0.92
6355210668,I received this as part of my birthday gift and after the first use I knew I’d buy the full-size (though pricey). My oily acne-prone skin immediately took to the mask and my large pores closed right up! My skin responds well to more natural ingredients and this rose petal and rose water infused mask is a true testament to that. Great product!,0,positive,0.99
5810854244,"HONEST REVIEW DONOT WASTE YOUR MONEY PLS!!! I got this few days back when it was on sale, read the reviews and bought it but it does nothing except makes your face red!!!! I am returning it. IT IS SUCH A WASTE",0,negative,0.98
1334071858,"Did not work for my acne-prone, combo skin. Clings too much to dry areas, very thick and hard to spread evenly with brush or fingers. It does have some CC power, but not enough to justify the price. I don’t know if it caused new breakouts, but I felt it was too thick.",0,negative,0.85
1362534873,Love love love this balm. Hydrates my lips and gives a light rose look and what’s left goes on my cuticles.,0,positive,0.98
2687596512,"I love this salve, I use it everyday and it makes my lips soft. I use it on its own or under lipstick and I love the look of both. It is very moisturizing and smells nice but for me one tube barely last two months.",0,positive,0.85
10243468816,I have extremely sensitive rosacea prone skin. Most skin care products irritate my skin including cleansers. I received a deluxe sample of this cleanser and was so impressed with how my skin felt that I ordered the full sized one. Two months on and it is still the only cleanser that I use! It leaves my skin feeling soft and not dry. I highly recommend this!!,0,positive,0.99
8362268469,I was not impressed with this product. I had hight hopes but was a bit disappointed,0,negative,0.85
2786601988,"It’s not hydrating for me at all, I wanted to get the erno laszlo one in store but that store didn’t have them, so the sales recommend me this one, she told me they are the same...well, no. And it’s too hard to apply on face.",0,negative,0.95
2102811637,"is Fenty targeting rich 12 year olds? this stuff smells like a mixture of cotton candy and bubblegum. it foams up lots, you only need a small amount. performance wise I think it works well, does not over dry the skin. but the smell... impossible.",0,negative,0.85
1841278587,"I love the Luna night serum so I bought the duo. I use the good genes but I’m not a huge fan of it. So I would say this is a good value to try it out but I find the good genes a bit greasy/sticky and even though I am not at all sensitive to smells and I use a lot of natural face and body products that are strongly scented with no issues, I HATE the smell of good genes...it reminds me of stale urine or something. It doesn’t seem to help the appearance of my skin either",0,negative,0.85
7970981415,"Best moisturizer ever! I used to have dry patches on my face, but this has changed my skin. If I could give it more than 5 stars I would!!!",0,positive,1.0
7628032301,I was really excited to try this but the smell is way to strong!! It definitely has a smell of pool water/ chlorine or bleach to it. Which suck because I really wanted to love this product since I have acne prone skin :(,0,negative,0.92
1095742612,"I tried this as part of the Double Cleanse regimen and really wasn’t a fan. I have oily skin and this made my skin feel gross. It does remove makeup but so do other products that I like. For the price, I expected more even though it is a mini size. I wasn’t a fan of the second cleanser “Special Cleansing Gel” either. I loved the Multi-Active Toner spray however. I bought all three because I wanted to try this brand out. At least I found one good one out of three.",0,negative,0.85
1276027270,"This does effectively blur imperfections and it made my skin look great. However, you can’t put anything on on top of it at all, not even a setting powder, or it pills like no other. Rubbing it on vs. patting it on makes no difference in the pilling. It pilled even when I applied powder partway through the day. I wouldn’t recommend it unless you don’t wear any face makeup at all.",0,negative,0.85
5903692991,"The light texture absorbed quickly and my skin looked decent, but it didn’t exactly wow me. I felt like a thin layer just wasn’t doing much in the moisturizing department—which, apparently, I later learned, isn’t even what The Cream claims to do. It’s more of an overall skin rejuvenator which isn’t worth it for the price.",0,negative,0.85
1533595465,"I have been dealing with dry patches on my face for 8 mos and this is the one product that makes it feel good. It goes on very creamy and is not oily, makes a great moisturizer that I even gave my sister a sample and she loved it.",0,positive,0.98
1465852674,"Miraculous, amazing overnight zit killer. It is not real pretty when applied and is slightly sulfer smelling but it is gentle,non irritating and super effective.",0,positive,0.92
36272466256,"I love Tatcha products and was excited to give this a try. Unfortunately I can’t get past the extremely thin, watery texture. I guess it’s because of the inclusion of the hydrating elements. It’s hard to control the amount of product that comes out of the bottle. I have enjoyed a couple of days of sun with no ill effects, though, so it seems to work. Overall, it isn’t worth the expense of this product to add the hydrating elements in a sunscreen that I am already using earlier in my skincare routine.",0,negative,0.85
5716866479,Broke out all over my chin area. I usually don’t have pimples/acne. Realized it was this oil. I have been using this at night after my usual toner/serums. Then I apply this as my last step. Nothing more. Been using this about two weeks now. Sadly will have to return it. It really calmed down my redness. Very moisturizing. I would wake up to glowy broken out skin though.,0,negative,0.85
7464613806,"Soo I been using the serum and the oil mist.  The only thing that is happening with a sunless tan is the scent.  I don’t see any gradual tan, just the scent of a sunless tanner.",0,negative,0.85
1716382072,"A Sephora employee recommended this along with Kate Somerville Acne Wash, my breakouts are still terrible and this expensive $$$",0,negative,0.85
8027241581,"Okay, I’ve come to terms with the fact that I hate this sunscreen. I don’t like the consistency, it goes on greasy, it’s hard to put makeup over, and sometimes it’s a little irritating to my skin (baffled by that. Use tons of DE products with no problem.) I just wish I had got past my denial before my return window closed.",0,negative,0.98
8907208843,"This was horrible, it gave me acne after three days of use",0,negative,0.98
6239303035,"I got this and it smelled heavenly ! I used it and wow my lips the next morning were baby soft and every time i use it i notice my lips just getting softer and softer and I LOVE THAT ! I honestly think the price isn’t even that bad and how much product you get is great for a lot of uses ! Love this product ! Also, I saw someone else post that how expensive this is , if you go on the actual website it has the same price ! Someone needs to know how to use the web !",0,positive,0.99
20877299365,"I bought this product because most sunscreens irritate my under eye area. This one didn’t but if you already have a sunscreen that works for you and that doesn’t make your eyes watery, then you don’t need this one. It’s too expensive for what it is. I’m still giving it a 4/5 since it did work for me but I just wouldn’t repurchase it.",0,neutral,0.65
6350598776,"THIS product legitimately broke out my skin and now I have to fight to get it back. I thought at first it was just the changing products issue but then I started to get like pus filled whiteheads. So, no, I don’t recommend this to anyone. I had such high hopes too.",0,negative,0.98
983995864,"you use waaayyyy less of your products with these. products last longer, so you’ll save more money.",0,positive,0.95
970554254,"I will be the first to admit that I’m a product junkie. I recently discovered the KS line and bought some products to try out. I am always skeptical when trying new products because my skin is combo/oily tzone, dry jawline and acne prone.. sigh. Well, moisturizers are usually my worst nightmare, but I have to say, I got this recommendation to use this at night on top of my BP acne treatment (as it can me super drying - the KS acne bac one has 5% BP). Well I put this on over it and it left me skin super soft and not dry at all! It didn’t make me break out. Usually I would stay away from something that says Goats Milk because I would assume it’s for super dry skin, but this worked great for my skin and the dispensing technique of the bottle is genius! You will never get any bacteria in that jar, just great! Totally worth the money as I’m finding that most of Kate’s stuff is worth the money.",0,positive,0.92
5213104038,"This. Oil. Is. Wonderful. I could go on and on, but I’m going to try and keep it short and sweet. This has helped my dehydrated, sensitive skin. The smell is great and makes my skin look just flat it amazing. Plump and glowing to be exact. I’m not exaggerating at all when I say that this works wonders and I’ll never be without it. I can’t wait to try the Orchid and Lapis oil as well!",0,positive,0.99
2207220792,Yes doesn’t give enough time for exfoliating benefits plus leaves a film on you face after you wash the scrub out. Not my cup of tea.,0,negative,0.85
1578731890,This cream smells awful. I’ve been using it for two weeks. Wondering if the smell is on my hands. I’ve come to the conclusion that the cream smells awful. Therefore I cannot continue using it.,0,negative,0.98
1334295054,"I drink a lot of green drinks and superfood drinks so I know the taste isn’t always the best.  But this is just not good at all.  I read the reviews before purchasing and I’ve mixed it with water and almond milk.  I can choke it down but I think for the remainder of the container, I will mix with another powder shake.  I will use it to the end because I want to see if there are any benefits in drinking it but I’m not sure that I would purchase again.",0,negative,0.85
27797082393,"Just RIDICULOUSLY overpriced. It doesn’t really hydrate much or make my skin any softer after washing it off- or at least it doesn’t do so enough. The only thing I will say is that this mask is so so cool. It has the smell and consistency of literal honey, then turns white as you rub it in and you get a warm sensation on your face. Experience is 10/10 but results and benefits is 3/10",0,negative,0.85
1249913766,I bought these about a month before my wedding and they cleared up the tiny bumps I had on my forehead and made my skin smooth and bright for all those photos! I love this product!!!,0,positive,1.0
5524586790,Personally didn’t notice much of a difference since after finishing the bottle. Think I had better results with just drinking water,0,negative,0.85
2549963844,"I first tried this out as a sample. I use it on my hair and then tried putting a few drops into my moisturizer in the morning and I loved it! I now really use MorrocanOil for my hair, which is also made from Argan Oil, but I keep this strictly for my face since it is a bit pricey.",0,positive,0.92
5064941614,"Purchased this a month ago and have used it almost every day. I really want to love it. It smells amazing and has a nice thick texture, but I end up washing my face again with a different face wash because my face doesn’t feel clean after using it. I will be looking up to see if I’m missing something, and trying for one more week, but right now I just do not love this.",0,neutral,0.65
32095331223,"It feels like I’m putting Vaseline on my face, as other reviewers have said. It doesn’t dry either, it just stays slick all day. Definitely not “lightweight.” I don’t know what other people are talking about when they say it has a velvety soft texture. I returned it.",0,negative,0.98
2653421878,I received this product complimentary from Influenster to review. I enjoy this product but it wasn’t a magic eraser for me. It made my skin break out a bit when I started it but then it calmed down. That’s normal. It feels and seems like a very clinical product. I don’t think I’d purchase it  but I’m enjoying using it.,0,neutral,0.65
2289042689,"This is the best makeup remover I’ve ever used, it’s incredible. But it is making me break out a little. The caveat is that this is the first time I’ve used a thick makeup-removing cleanser--I think I was being a bit sloppy with the rinsing at first. I started following-up with a foaming cleanser--hopefully my skin will clear up!",0,positive,0.85
901290249,I love it!! However it’s an intense smell. I really thoroughly enjoy the benefits. But my boyfriend can’t stand the smell.,0,positive,0.85
7890915200,"I received this in a sample bag with my purchase and used it for about 3 weeks so there was quite a bit of product in it which surprised me, given it was the mini size (20 ml)! I followed the instructions and used it to remove my eye makeup first (removed with a wet cotton pad). Then I used it to    wash off the rest of my face with a silicone cleansing pad. I found that it cleaned my face but gave no oomph for my combination skin and blemishes. Would recommend this for someone with sensitive or normal skin as this is a very gentle cleanser.",0,neutral,0.65
911843541,"It’s soothing, I use it when my skin gets irritated after using my other acne products....but I wouldn’t say that it get’s rid of the redness dramatically.It’s a good gentle cleanser ,though.",0,positive,0.85
1453032454,I think I read about this product in Lucky Magazine close to 10 years ago and I have been hooked ever since. I use it every morning and evening on my lips. Every now and then I will use it on hangnails and dry patches on my face and arms. I cannot live without it.,0,positive,1.0
8813161070,A refreshing treat after applying makeup - or just by itself. I use the travel size to spritz during the day. I live in a desert environment and this is the perfect antidote to dry air in summer or winter.,0,positive,0.98
6234575256,Love the glow finish it leaves on my skin. Unfortunately it irritated and broke me out all over my forehead and cheeks :( ..,0,negative,0.65
1867062667,"This is magic in a jar. Within a week of using this all of my acne is gone-- and ceased in the middle of serious breakout no less. I have been using this in conjunction with the D-Scar Serum, and together they have worked wonders to stop acne and eliminate the marks each zit has left behind.",0,positive,0.99
7197218848,"I really wanted to love this but after 3 weeks of use I concluded this brand wasn’t meant to be. It feels nice when washing your face and some oil control does occur; However, I noticed little white heads popping up all over my face after a week of use. I thought my skin just needed to adjust but the white heads occurred more in numbers and size. I washed my face 2x a day and followed with toner and moisturizer as instructed but still no positive results.",0,negative,0.85
1384485100,"Finally able to try this lip balm out after waiting for it to restock. It’s a nice lip balm, no frills and unscented. Does an adequate job at moisturizing my lips, however I feel that there are better products currently on the market. It’s definitely not a balm that will absorb; it sort of just  sits atop your lip like a film of butter. Still, it comes attached to a great price tag and does its job keeping my kips from drying out.",0,neutral,0.65
5981046935,"I guess this product is really good for dry skin, not for me! If you read the reviews, you will find out this product is not for combination or oily skin type. It broke me out, never absorbed.",0,negative,0.98
1313696325,"This is the first product I’ve purchased based on a sample. The reason? IT SMELLS SO GOOD. Honestly, it’s a good cleanser: gentle, soothing, refreshing, all of that. But I’m the gal who hates to cleanse at night. So lazy, I’ve been using those nasty wipes that tear up your skin. Now -- I’m NOT LYING!!!-- I look forward to cleansing at night because it smells like cucumbers and joy. There are plenty of good cleansers out there, but this one makes me happy. My Pennsylvania Dutch grandmother would be spinning in her grave if she knew I spent 38 bucks on some face wash, but I had a gift card and splurged. The good news is it doesn’t take much product to work up a nice lather so hopefully it will last a long time, and I can continue feeling like Laura Ingalls running through the wildflowers when I wash my face. It’s the little things, people.Also, I’m only 55. Having “over 54“ as the very last age category sure feels pessimistic. Come on, Sephora, I’ve got another 30 or so years of being a beauty ahead of me!",0,positive,0.98
7910995690,If anything I should’ve known better than to get a vitamin c + e serum not in an amber or dark coloured bottle. There were no improvements in my skin except for breaking out with acne. Glowing skin that is smooth but I don’t think that is needed to help with even skin tone as i used this product both day and night with spf protectant moisturizer and yet my skin tone is still the same. Won’t be buying it again. Please use the VICHY LIFTACTIV VITAMIN C SERUM instead to save you from wasting time and from being disappointed.,0,negative,0.98
2872870049,it is a light weight cleanser which would work for daily use but not on lots of make up. it works for cleaning daily impurities,0,neutral,0.85
7651605927,A Sephora employee recommended this. I will say it’s a thicker moisturizer (which I like cus I run dry) but it burns like crazy when it gets in ur eye and leaves a white cast you have to rub in well into your skin to get rid of and/or wait 5 mins for it to soak in before putting on makeup. Didn’t hate it and didn’t make me break out. Just not my fav,0,neutral,0.65
5373648752,"I really can’t praise these enough, they’re definitely HG status for me. I can never go back to drug store cotton rounds. If you’re on the fence just go for it! It’s so worth it, the cost per pad is barely more expensive than drug store cotton. I also cut mine in half so the packs last longer, and i don’t end up over-saturating and wasting product.",0,positive,1.0
2806218235,I am very pale with yellow undertones and some redness from accutane. I was looking for a product that would cancel out the redness without much coverage. This product changes from the green to a “skin toned“ shade on your skin. Unfortunately this dried to a very PINK shade and thus enhanced my already red face. When I was outside my face looked like pepto bismol compared to my body.,0,negative,0.98
2127443796,"I got a mini size of this in a beauty box a few months ago. I love Biossance, but am not a huge fan of this eye cream. (For context, I’m 25 with genetic dark circles). I found the consistency similar to the DE eye cream, in that both of them seem too watery in consistency to notice any real changes. I much prefer the Ole Henrikson banana bright eye cream- it is incredibly hydration and gives a notable difference to target dark circles and hydrate undereyes before makeup.",0,negative,0.85
1594293574,Loved it apply b4 ur make up n bammmm!!!! Love it,0,positive,1.0
6396870639,"y’all.... i cant even tell you how amazing this stuff is. sunday riley, please don’t EVERRRRR remove this from your collection. these two products together literally SAVED my skin and trust me I never had a product in my life save my skin but these really do. yes, the price is high but I promise you it’s sooo worth it. I’m combo skin with dry patches and excessive oiliness on my nose and t zone but these products helped my acne scars, hyper pigmentation, and butterfly rash across my cheeks and nose. I cant wait for her foundation to come out I’m a loyal sunday riley, tatcha, FAB, and dermalogica skin care user.",0,positive,0.99
991333540,this eye cream works great- it is lightweight and does not cause your make up to smear. No matter how tired you look it always makes your eyes refreshed!,0,positive,0.98
6306951888,"First I would like to say do not expect a miracle. I really enjoyed this product. I did not have badly stained teeth, just a little bit yellow at the base of my teeth. I started noticing a difference after the third day of using it and family members noticed as well. Though, I’m still not sure it was worth the cash, it is a bit expensive for my liking. Besides the price I did like this product, I tried other methods such as the white strips but nothing compares to the results of the glow.",0,positive,0.85
5551237166,"I have eczema on my face and hands, so I get a lot of texture and scaling. This cleanser gently removes the texture and allows my skin to heal. I only use it once or twice a week and ALWAYS follow up with sunscreen. It’s the best.",0,positive,0.98
5320644525,"I don’t have dry or even dry combo skin like this product says it’s intended for. I actually have oily skin but I bought this to use at night so I could wake up with hydrated balanced skin. So far so good! I only bought it because they got rid of the original dramatically different lotion, which annoyed me. But I didn’t want to get the moisturizing gel because i wanted something super moisturizing for at night. But if you have dry skin I assume you would love it too!",0,positive,0.85
33557535217,I like YTTP’s products but this one did not do anything for me. I still have 1/3 of the bottle and will finish it but will not be buying again.,0,negative,0.85
1431022846,"I use and love so many Fresh products. Unfortunately, this mask makes no difference to my skin. At times I use it as it is a pleasant placebo of taking care of myself, but the result is at best minimal and at worst drying.",0,negative,0.85
8108632986,"I have been using this product since May 20 and honestly I have not noticed any huge differences in my skin. The packaging is gorgeous however, I don’t really like the gel like consistency because it feels like it isn’t lathering that well onto my skin. I feel as though I could have just bought a drugstore cleanser.",0,negative,0.85
5303893339,"This is the 1st time I’ve used DNA for neck/décolleté but I have used the other DNA products by Dr. Brandt before and love them-all his products I’ve used. I’ve only been using it for a week and can already see more hydration and less of that “crack“ we side-sleepers get. A little goes a long way, spreads easily and absorbs quickly w no sticky residual and I didn’t notice any scent.  Remember it took a long time to get bad, ladies, so why would we think 2 days would work a miracle?! If I could give 1 bit of advice to young women, it would be to use sunscreen and avoid the sun/tanning beds! Take it from a sun worshipper from bye gone days! Those UV/UA rays are the worst thing in the world for your skin, and it will save you THOUSANDS on dollars on remedies when you get older! I purchased the full-size product and will purchase again! For the price, it’s the best thing I’ve used!",0,positive,0.98
5529117703,"This product is perfect for my skin. One of the first cleansers I’ve found that is gentle and doesn’t leave my face irritated. A little goes a long way, so the price is worth it in my opinion.",0,positive,0.98
6206383837,I really wanted to like this product due to it being black owned. But it really separates on the face throughout the day. I tried using this product six different times to make sure that I made an accurate assessment. However to no avail every time I go out I feel the product coming off my face.,0,negative,0.98
10780573562,"The name of this cleanser is perfect. It is very lightweight and incredibly refreshing. My absolute favourite cleanser to use in the morning, especially since it smells so amazing ! Very bright and fresh. It also has tiny beads that exfoliate but don’t go overboard like some cleansers do. It foams up a lot, which is also great so a little goes a long way, so it doesn’t feel like you are just rubbing a handful of tiny beads on your face. It’s not harsh and it does not leave my face incredible dry afterwards. When using this cleanser and finishing up with the GinZing refreshing moisturiser, my face feels so light, bright, and alive. I don’t have bad acne to begin with, but I’ve learned that I have to change moisturisers regularly or else my face gets used to it and I start to get pimples more frequently. So far I’ve been using this Origins cleanser for about a month and if anything it’s cleared up any pesky pimples that show up within a day or two ! So it’s keeping my skin refreshed and my pores clear and the look of my skin overall has actually evened out, looking very healthy and glowing!I did recieve this product for free to sample from Influenster.",0,positive,0.99
